item,name,coord,website,telefono,comune,indirizzo,email,lat,lon
http://www.wikidata.org/entity/Q55376640,Museo - Fondazione Arnaldo Pomodoro,Point(9.158697 45.45389),http://www.fondazionearnaldopomodoro.it,+39-02-8907-5394,Milano,"Via Solari, 35 - Milano",mailto:info@fondazionearnaldopomodoro.it,45.45389,9.158697
http://www.wikidata.org/entity/Q55377143,Museo A come Ambiente,Point(7.663569 45.089977),http://www.museoambiente.org,+39-011-070-2535,Turin,"Corso Umbria, 90,  - Torino",mailto:info@museoambiente.org,45.089977000000005,7.663569
http://www.wikidata.org/entity/Q3867567,Museo Accorsi-Ometto,Point(7.69314 45.066288),http://www.fondazioneaccorsi-ometto.it,+39-011-837688,Turin,"Via Po, 55,  - Torino",mailto:info@fondazione.accorsi.it,45.066288,7.69314
http://www.wikidata.org/entity/Q3867567,Museo Accorsi-Ometto,Point(7.69314 45.066288),http://www.fondazioneaccorsi-ometto.it,+39-011-837688,Turin,"Via Po, 55,  - Torino",mailto:info@fondazione.accorsi.it,45.066303000000005,7.693039999999999
http://www.wikidata.org/entity/Q3867569,Museo Adriano Bernareggi,Point(9.673755 45.70079),http://www.museobernareggi.it,+39-035-248772,Bergamo,"Via Pignolo, 76 - Bergamo",mailto:info@museobernareggi.it,45.700790000000005,9.673755
http://www.wikidata.org/entity/Q3867570,Museo Agostinelli,Point(12.340312 41.777363),http://www.museoagostinelli.it,+39-06-521-5532,Roma,"Via Carlo Casini, 25 - Roma",mailto:info@agostinelli.it,41.777363,12.340311999999999
http://www.wikidata.org/entity/Q3867570,Museo Agostinelli,Point(12.340312 41.777363),http://www.museoagostinelli.it,+39-06-521-5532,Roma,"Via Carlo Casini, 25 - Roma",mailto:info@agostinelli.it,41.780221999999995,12.3385
http://www.wikidata.org/entity/Q55359638,Museo Annibale Di Francia,Point(15.550492 38.18351),http://www.basilicaantoniana.it,+39-090-669705,Comune di Messina,"Via S. Cecilia, 121 - Messina",mailto:rettore@santuarioantoniano.it,38.18351,15.550492000000002
http://www.wikidata.org/entity/Q21552047,Museo Archivio/Laboratorio per le Arti Contemporanee Hermann Nitsch,Point(14.248118 40.850269),http://www.museonitsch.org,+39-081-564-1655,Napoli,"Salita Pontecorvo, 29d,  - Napoli",mailto:info@museonitsch.org,40.850269,14.248118
http://www.wikidata.org/entity/Q21552047,Museo Archivio/Laboratorio per le Arti Contemporanee Hermann Nitsch,Point(14.248118 40.850269),http://www.museonitsch.org,+39-081-564-1655,Napoli,"Salita Pontecorvo, 29d,  - Napoli",mailto:info@museonitsch.org,40.85037,14.246265
http://www.wikidata.org/entity/Q16336124,Museo Aretuseo dei Pupi,Point(15.29601 37.05917),http://www.pupari.com/,+39-0931-465540,Siracusa,"Piazza San Giuseppe, 30 - Siracusa",mailto:info@pupari.com,37.05917,15.29601
http://www.wikidata.org/entity/Q55674639,Museo Aristaios,Point(12.460773 41.901516),http://www.auditorium.com,+39-06-8024-1281,Roma,Largo Luciano Berio - Roma,mailto:dr-laz@beniculturali.it,41.901516,12.460773
http://www.wikidata.org/entity/Q3867575,Museo Baroffio e del Sacro Monte,Point(8.79245 45.8603),http://www.museobaroffio.it,+39-0332-212042,Varese,"Piazzetta Monastero, ? - Varese",mailto:info@museobaroffio.it,45.8603,8.79245
http://www.wikidata.org/entity/Q2729588,Museo Barracco,Point(12.472652 41.89685),http://www.museobarracco.it,+39-06-687-5657,Roma,"Corso Vittorio Emanuele, 166/A",mailto:info.museobarracco@comune.roma.it,41.89685,12.472652
http://www.wikidata.org/entity/Q2729588,Museo Barracco,Point(12.472652 41.89685),http://www.museobarracco.it,+39-06-687-5657,Roma,"Corso Vittorio Emanuele, 166/A",mailto:info.museobarracco@comune.roma.it,41.8969,12.472528
http://www.wikidata.org/entity/Q55360096,Museo Birra Peroni,Point(12.598422 41.90482),http://www.birraperoni.it/museo,+39-06-225441,Roma,"Via R. Birolli, 8 - Roma",mailto:museo@peroni.it,41.90482,12.598422
http://www.wikidata.org/entity/Q3867579,Museo Bologna-Buonsignori,Point(11.339503 43.315269),http://www.musei.it/toscana/siena/museo---bologna-buonsignori--.asp,+39-0577-288141,Siena,Via Roma 50,mailto:opere.pie@libero.it,43.315259999999995,11.339506
http://www.wikidata.org/entity/Q3867579,Museo Bologna-Buonsignori,Point(11.339503 43.315269),http://www.musei.it/toscana/siena/museo---bologna-buonsignori--.asp,+39-0577-288141,Siena,Via Roma 50,mailto:opere.pie@libero.it,43.315269,11.339503
http://www.wikidata.org/entity/Q55686025,"Museo Boncompagni Ludovisi per le arti decorative, il costume e la moda dei secoli XIX e XX",Point(12.49462 41.90864),http://www.museoboncompagni.beniculturali.it/,+39-06-4282-4074,Roma,"via Boncompagni, 18 - Roma",mailto:pm-laz@beniculturali.it,41.908640000000005,12.49462
http://www.wikidata.org/entity/Q54087571,Museo Camillo Leone,Point(8.422464 45.326576),http://www.museoleonevc.it,+39-0161-253204,Vercelli,"Via Verdi, 30,  - Vercelli",mailto:museoleone@tiscali.it,45.326576,8.422464
http://www.wikidata.org/entity/Q3867582,Museo Canonica,Point(12.4863 41.9151),http://www.museocanonica.it,+39-06-884-2279,Roma,"Viale Pietro Canonica, 2 - Roma",mailto:b.m.santese@comune.roma.it,41.9151,12.4863
http://www.wikidata.org/entity/Q3867582,Museo Canonica,Point(12.4863 41.9151),http://www.museocanonica.it,+39-06-884-2279,Roma,"Viale Pietro Canonica, 2 - Roma",mailto:b.m.santese@comune.roma.it,41.914272,12.486172999999999
http://www.wikidata.org/entity/Q55377976,Museo Canova Tadolini,Point(12.47981 41.90769),http://www.museoateliercanovatadolini.it,+39-06-3211-0702,Roma,"Via Del Babuino, 150/A - Roma",mailto:canova.tadolini@virgilio.it,41.90769,12.47981
http://www.wikidata.org/entity/Q55376599,Museo Cappuccini,Point(9.208545 45.468964),http://www.bccmuseum.org,+39-02-7712-2321,Milano,"Via A. Kramer, 5 - Milano",mailto:master@bccmuseum.org,45.468964,9.208544999999999
http://www.wikidata.org/entity/Q3867587,Museo Carlo Bilotti,Point(12.48338889 41.91336389),http://www.museocarlobilotti.it/,+39-06-8205-9127,Roma,"Viale Fiorello la Guardia, 6 - Roma",mailto:museo.bilotti@comune.roma.it,41.913357,12.482759
http://www.wikidata.org/entity/Q3867587,Museo Carlo Bilotti,Point(12.48338889 41.91336389),http://www.museocarlobilotti.it/,+39-06-8205-9127,Roma,"Viale Fiorello la Guardia, 6 - Roma",mailto:museo.bilotti@comune.roma.it,41.91336389,12.48338889
http://www.wikidata.org/entity/Q55674378,Museo Casa Francesco Datini,Point(11.095257 43.880028),http://www.museocasadatini.it,+39-0574-963291,Prato,Via Ser Lapo Mazzei 43,mailto:casapiadeiceppi@alice.it,43.880028,11.095257
http://www.wikidata.org/entity/Q55685737,Museo Casa di Osiride Brovedani,Point(13.774565 45.64095),http://www.fondazionebrovedani.it/museo/,+39-0481-967522,Trieste,"via Alberti, 6 - Trieste",mailto:museo@fondazionebrovedani.it,45.64095,13.774564999999999
http://www.wikidata.org/entity/Q3328378,Museo Civico,Point(11.332118 43.318188),http://www.comune.siena.it,+39-0577-534514,Siena,Piazza del Campo 1,mailto:cultura@comune.siena.it,43.318188,11.332118
http://www.wikidata.org/entity/Q20009251,Museo Civico,Point(15.212629 38.100582),http://www.castroreale.it,+39-090-974-6534,Comune di Castroreale,"Via Guglielmo Siracusa, 31 - Castroreale",mailto:biblioteca@castroreale.it,38.100582,15.212629000000002
http://www.wikidata.org/entity/Q55377800,"Museo Civico Archeologico ""Villa di Traiano""",Point(13.116371 41.87865),http://www.comunearcinazzoromano.it/,+39-0774-808006,Ponza d'Arcinazzo,"Via Sublacense, km 30 - Arcinazzo Romano",mailto:villaditraiano@comunearcinazzo.it,41.87865,13.116371
http://www.wikidata.org/entity/Q21552102,Museo Civico Pietro Cavoti,Point(18.16855 40.175568),http://www.museocavoti.it,+39-0836-561568,Galatina,"Piazza Alighieri 51 ,  - Galatina",mailto:info@museocavoti.it,40.175568,18.16855
http://www.wikidata.org/entity/Q21552091,Museo Civico della Fisarmonica Mariano Dallapè,Point(9.2961 45.07508),http://comune.stradella.pv.it,+39-0385-42069,Stradella,"Via Montebello, 2",mailto:nadia.manara@comune.stradella.pv.it,45.07508,9.2961
http://www.wikidata.org/entity/Q55340739,Museo Civico di Gemona,Point(13.140536 46.276653),http://www.gemonaweb.it,+39-0432-973258,Gemona del Friuli,"Palazzo Elti - Via Bini, 9 - Gemona del Friuli",mailto:segreteria.sindaco@com-gemona-del-friuli.regione.fvg.it,46.276653,13.140535999999999
http://www.wikidata.org/entity/Q96440321,Museo Civico di Modena,Point(10.92101 44.64828),http://www.museicivici.modena.it/en,+39-059-203-3100,Modena,"Largo Porta S.Agostino, 337",mailto:musei.civici@comune.modena.it,44.64828,10.92101
http://www.wikidata.org/entity/Q16580561,Museo Civico di Pistoia,Point(10.918112 43.933885),http://www.comune.pistoia.it/museocivico/,+39-0573-371214,Pistoia,Piazza del Duomo 1,mailto:museocivico@comune.pistoia.it,43.933885,10.918111999999999
http://www.wikidata.org/entity/Q27992909,Museo Civico “La Città Sotterranea”,Point(11.9493 43.01591),http://www.prolocochiusi.it/museo-civico-la-citta-sotterranea/,+39-0578-20915,Chiusi,"via II Ciminia, 1",mailto:cultura@comune.chiusi.siena.it,43.01591,11.9493
http://www.wikidata.org/entity/Q55685956,Museo Diego Aragona Pignatelli Cortes e Museo delle Carrozze,Point(14.233826 40.833923),http://www.polomusealecampania.beniculturali.it,+39 817612356,Napoli,"Riviera di Chiaia, 200 - Napoli",mailto:pm-cam.pignatelli@beniculturali.it,40.833923,14.233826
http://www.wikidata.org/entity/Q55372400,Museo Don Bosco di storia naturale e apparecchiature scientifiche del Liceo Valsalice,Point(7.702504 45.053967),http://www.liceovalsalice.it/museo_di_storia_naturale_don_bosco.php_don_bosco.php,+39-011-660-1066,Turin,"Viale Thovez, 37,  - Torino",mailto:museo@liceovalsalice.it,45.053967,7.702503999999999
http://www.wikidata.org/entity/Q5311241,Museo Ducati,Point(11.270764 44.5185),http://www.ducati.it/museo_ducati/index.do,+39-051-641-3343,Bologna,"Via C. Ducati, 3 - loc. Borgo Panigale,  - Bologna",mailto:infotour@ducati.com,44.516399,11.267574
http://www.wikidata.org/entity/Q5311241,Museo Ducati,Point(11.270764 44.5185),http://www.ducati.it/museo_ducati/index.do,+39-051-641-3343,Bologna,"Via C. Ducati, 3 - loc. Borgo Panigale,  - Bologna",mailto:infotour@ducati.com,44.5185,11.270764
http://www.wikidata.org/entity/Q3329136,Museo Emilio Greco,Point(12.1137 42.7166),http://www.museomodo.it/it/museo_emilio_greco.html,+39-0763-344605,Orvieto,"Piazza Duomo,  - Orvieto",mailto:orvieto@sistemamuseo.it,42.7166,12.1137
http://www.wikidata.org/entity/Q3329136,Museo Emilio Greco,Point(12.1137 42.7166),http://www.museomodo.it/it/museo_emilio_greco.html,+39-0763-344605,Orvieto,"Piazza Duomo,  - Orvieto",mailto:orvieto@sistemamuseo.it,42.716812,12.112799
http://www.wikidata.org/entity/Q55829263,Museo Erbario,Point(12.5167802 41.902741),https://web.uniroma1.it/polomuseale/museo-erbario,+39-06-4991-2410,Roma,"Piazzale Aldo Moro, 5 - Roma",mailto:erbarioro@uniroma1.it,41.902741,12.5167802
http://www.wikidata.org/entity/Q55360265,Museo Erbario della Tuscia (UTV),Point(12.048979 42.441536),http://www.unitus.it/dipartimenti/dabac/erbario/intro.asp,+39-0761-357490,Viterbo,"Via S. Camillo De Lellis, SNC - Viterbo",mailto:erbario@unitus.it,42.441536,12.048979
http://www.wikidata.org/entity/Q55372352,Museo Faa di Bruno,Point(7.664887 45.08007),http://www.faadibruno.it,+39-011-489145,Turin,"C/o Istituto Suore Minime di N. S. del Suffragio, Via San Donato, 31,  - Torino",mailto:redazione@faadibruno.it,45.08007,7.664886999999999
http://www.wikidata.org/entity/Q3329159,Museo Faina,Point(12.112616 42.716915),http://www.museofaina.it,+39-0763-341216,Orvieto,"Piazza del Duomo, 29 - Orvieto",mailto:fainaorv@tin.it,42.716915,12.112616000000001
http://www.wikidata.org/entity/Q55674289,Museo Fondazione Roberto Capucci,Point(11.254933 43.76288),http://www.fondazionerobertocapucci.com,+39-055-263-8599,Firenze,- Costa San Giorgio 2,mailto:associazioni@fondazionerobertocapucci.com,43.762879999999996,11.254933
http://www.wikidata.org/entity/Q3867601,Museo Francesco Borgogna,Point(8.4274 45.3255),http://www.museoborgogna.it,+39-0161-211338,Vercelli,"Via Antonio Borgogna, 4,  - Vercelli",mailto:info@museoborgogna.it,45.325509999999994,8.426772
http://www.wikidata.org/entity/Q3867601,Museo Francesco Borgogna,Point(8.4274 45.3255),http://www.museoborgogna.it,+39-0161-211338,Vercelli,"Via Antonio Borgogna, 4,  - Vercelli",mailto:info@museoborgogna.it,45.3255,8.4274
http://www.wikidata.org/entity/Q55372413,Museo Franchetti - Colibri' del Collegio S. Giuseppe,Point(7.6856 45.063557),http://www.collegiosangiuseppe.it,+39-349-845-6272,Turin,"Via San Francesco da Paola, 23,  - Torino",mailto:fecela@tin.it,45.063557,7.6856
http://www.wikidata.org/entity/Q1668196,Museo Galileo,Point(11.256023 43.767681),http://www.museogalileo.it,+39-055-265311,Firenze,Piazza dei Giudici 1,mailto:info@museogalileo.it,43.767681,11.256022999999999
http://www.wikidata.org/entity/Q55368209,Museo Gazzola,Point(9.688404 45.05493),http://www.istitutogazzola.it,+39-0523-322754,Piacenza,"Via Gazzola, 9,  - Piacenza",mailto:info@piacenzamusei.it,45.05493,9.688404
http://www.wikidata.org/entity/Q55390950,Museo Generale Bonaparte,Point(7.970583 44.368443),http://www.itinerarionapoleonico.com,+39-0174-780268,Mombasiglio,"Piazza Vittorio Veneto, 1,  - Mombasiglio",mailto:info@mongioie-leader.it,44.368443,7.970583
http://www.wikidata.org/entity/Q55675727,"Museo Giardino geologico ""Sandra Forni""",Point(11.368098 44.507694),http://ambiente.regione.emilia-romagna.it/geologia/divulgazione/museo-giardino-geologico,+39-051-527-4792,Bologna,Viale della Fiera - Bologna,mailto:segrgeol@regione.emilia-romagna.it,44.507694,11.368098
http://www.wikidata.org/entity/Q3867606,Museo Gino Tonutti,Point(13.33217778 46.07096944),http://dati.beniculturali.it/mibact/luoghi/www.tonutti.it,+39-0432-667015,Remanzacco,"Via Udine, 6 - Remanzacco",mailto:info@tonutti.it,46.07096944,13.33217778
http://www.wikidata.org/entity/Q3867606,Museo Gino Tonutti,Point(13.33217778 46.07096944),http://dati.beniculturali.it/mibact/luoghi/www.tonutti.it,+39-0432-667015,Remanzacco,"Via Udine, 6 - Remanzacco",mailto:info@tonutti.it,46.066093,13.340032999999998
http://www.wikidata.org/entity/Q55360312,Museo Giuseppina Arcucci,Point(15.089247 41.153164),http://www.comune.ariano-irpino.av.it/musei/arcucci,+39-0825-871480,Ariano Irpino,"Via P. S. Mancini, 16 - Ariano Irpino",mailto:piacasasantanna@libero.it,41.153164000000004,15.089247
http://www.wikidata.org/entity/Q55674353,Museo Gucci,Point(11.256697 43.769738),http://www.guccimuseo.com,+39-055-7592-3302,Firenze,Piazza della Signoria 10,mailto:guccimuseo@it.gucci.com,43.769738000000004,11.256697
http://www.wikidata.org/entity/Q55674353,Museo Gucci,Point(11.256697 43.769738),http://www.guccimuseo.com,+39-055-7592-3302,Firenze,Piazza della Signoria 10,mailto:guccimuseo@it.gucci.com,43.76975,11.255233
http://www.wikidata.org/entity/Q3867611,Museo Hendrik Christian Andersen,Point(12.472649 41.914032),http://www.polomusealelazio.beniculturali.it/index.php?it/248/museo-hendrik-christian-andersen,+39-06-321-9089,Roma,"via Pasquale Stanislao Mancini, 20",mailto:pm-laz.museoandersen@beniculturali.it,41.914032,12.472649
http://www.wikidata.org/entity/Q531218,Museo Horne,Point(11.259413 43.767519),http://www.museohorne.it,+39-055-244661,Firenze,Via dei Benci 6,mailto:info@museohorne.it,43.767519,11.259413
http://www.wikidata.org/entity/Q55340678,Museo Joyce Museum,Point(13.764717 45.64689),http://www.museojoycetrieste,+39-040-675-8198,Trieste,"Piazza A. Hortis, 4 - Trieste",mailto:museojoyce@comune.trieste,45.64689,13.764717000000001
http://www.wikidata.org/entity/Q55375859,Museo Ken Damy di fotografia contemporanea - Associazione culturale,Point(10.21838 45.539017),http://museokendamy.com,+39-030-375-8370,Brescia,"Corsetto Sant'Agata, 22 - Brescia",mailto:info@museokendamy.com,45.539017,10.21838
http://www.wikidata.org/entity/Q55671653,"Museo Laboratorio della civiltà contadina ""Masseria Luce""",Point(14.280296 40.883812),http://www.sanpietronapoli.com,+39-081-738-9344,Napoli,"Via Luce snc,  - Napoli",mailto:lucemuseo@libero.it,40.883812,14.280296
http://www.wikidata.org/entity/Q73488929,Museo Leonardo da Vinci e Archimede,Point(15.2943264 37.0629406),http://www.leonardoarchimede.com/,+39-388-156-5746,Siracusa,"Via Vincenzo Mirabella, 31",mailto:info@leonardoarchimede.com,37.062940600000005,15.2943264
http://www.wikidata.org/entity/Q1954251,Museo Mandralisca,Point(14.021252 38.039703),http://www.museomandralisca.it,+39-0921-421547,Cifalù,"Via Mandralisca, 13,  - Cefalù",mailto:info@museomandralisca.it,38.039703,14.021251999999999
http://www.wikidata.org/entity/Q1954251,Museo Mandralisca,Point(14.021252 38.039703),http://www.museomandralisca.it,+39-0921-421547,Cifalù,"Via Mandralisca, 13,  - Cefalù",mailto:info@museomandralisca.it,38.03965833,14.02099444
http://www.wikidata.org/entity/Q55376499,Museo Mangini Bonomi - Fondazione Emilio Carlo Mangini,Point(9.185222 45.46343),http://www.museomanginibonomi.it,+39-02-8645-1455,Milano,"Via dell'Ambrosiana, 20 - Milano",mailto:info@museomanginibonomi.it,45.463429999999995,9.185222
http://www.wikidata.org/entity/Q913040,Museo Marino Marini,Point(11.249839 43.77207),http://museomarinomarini.it/,+39-055-219432,Firenze,Piazza San Pancrazio,mailto:info@museomarinomarini.it,43.772015,11.249787
http://www.wikidata.org/entity/Q913040,Museo Marino Marini,Point(11.249839 43.77207),http://museomarinomarini.it/,+39-055-219432,Firenze,Piazza San Pancrazio,mailto:info@museomarinomarini.it,43.7718,11.25
http://www.wikidata.org/entity/Q913040,Museo Marino Marini,Point(11.249839 43.77207),http://museomarinomarini.it/,+39-055-219432,Firenze,Piazza San Pancrazio,mailto:info@museomarinomarini.it,43.77207,11.249839
http://www.wikidata.org/entity/Q3867617,Museo Mario Praz,Point(12.471778 41.902083),http://www.polomusealelazio.beniculturali.it/index.php?it/249/casa-museo-mario-praz,+39-06-686-1089,Roma,"via Zanardelli, 1 - Roma",mailto:museopraz@beniculturali.it,41.901863,12.471927
http://www.wikidata.org/entity/Q3867617,Museo Mario Praz,Point(12.471778 41.902083),http://www.polomusealelazio.beniculturali.it/index.php?it/249/casa-museo-mario-praz,+39-06-686-1089,Roma,"via Zanardelli, 1 - Roma",mailto:museopraz@beniculturali.it,41.902083000000005,12.471778
http://www.wikidata.org/entity/Q55360074,Museo Mastroianni,Point(12.469287 41.900795),http://www.romartguide.it/italiano/schedemusei/UmbertoMastroianni.html,+39-06-687-5608,Roma,"Piazza San Salvatore in Lauro, 15 - Roma",mailto:redazione@ilcigno.org,41.900795,12.469287
http://www.wikidata.org/entity/Q55360532,Museo Memoriale della Libertà,Point(11.399217 44.475945),http://www.museomemoriale.com,+39-051-461100,Bologna,"Via G. Dozza, 24,  - Bologna",mailto:info@museomemoriale.com,44.475945,11.399217
